Customer_ID,Age,Annual_Income,Years_Experience,Education_Level,City,House_Price
CUST-2004,60.0,76812.40053009106,38.80675265997022,Bachelor,Chicago,523152.52543458366
CUST-2005,65.0,70934.67136402758,43.16806614410528,Bachelor,New York,554272.8360776877
CUST-2006,28.0,55221.358016606115,5.108507878606438,Master,UNKNOWN,271718.98486508784
CUST-2007,68.0,52663.51176370625,48.21649238336994,High School,New York,470338.33632955473
CUST-2008,64.0,52164.83701912356,40.36573616010683,Bachelor,Houston,464361.9082935229
CUST-2009,74.0,41551.79631002995,54.55205582768695,Bachelor,New York,437081.14407127624
CUST-2010,40.0,92307.51378938883,16.99556596214655,Master,UNKNOWN,566504.4089977345
CUST-2011,72.0,53553.5906157732,49.49512952529393,Bachelor,Chicago,528074.9549528086
CUST-2012,33.0,84343.17041650994,9.066429618768646,,Houston,416958.0557721432
CUST-2013,48.0,90426.32103844902,25.997195706228727,,New York,533600.7507121571
CUST-2014,28.0,,8.950624916955958,PhD,Los Angeles,371555.4244718105
CUST-2015,71.0,51367.59374563903,51.031256176887915,Master,Chicago,471183.15632233606
CUST-2016,33.0,68074.60180673219,13.95684422405607,High School,Houston,416865.952716773
CUST-2017,,59516.08787218168,5.044285091867872,PhD,New York,310107.87714354973
CUST-2018,21.0,,0.0,,N/A,231686.76362468765
CUST-2019,57.0,66487.18563443205,35.33842155134489,Master,Phoenix,452649.24205193523
CUST-2020,21.0,36419.20417680395,0.0,Bachelor,New York,215335.8001601654
CUST-2021,,83753.58776923128,54.66114980807808,Bachelor,Houston,636496.8636875662
CUST-2022,42.0,50707.65405403214,18.606422707147377,PhD,Los Angeles,347307.95342165936
CUST-2023,20.0,64023.19311745679,0.7873953787782217,bachelor,Los Angeles,318144.69263006386
CUST-2024,49.0,65665.75743092284,29.78590774021754, high school ,Los Angeles,426564.9186374983
CUST-2025,20.0,54821.900525918456,2.6592404034321744,PhD,Chicago,255849.16528343502
CUST-2026,44.0,71733.8760295055,22.180626814741004,Bachelor,Chicago,479539.1843020834
CUST-2027,46.0,,26.424644319160326,,Los Angeles,385507.4077989962
CUST-2028,49.0,77425.94594914488,32.563303673077684,High School,Chicago,545857.8938292207
CUST-2029,67.0,33080.40639506503,44.764716646132605,Master,Chicago,391772.4346037534
CUST-2030,68.0,62527.591590928234,43.92991950493528,PhD,Chicago,518738.6865442133
CUST-2031,36.0,98778.5799811657,11.239979932184472,High School,New York,489073.28424512997
CUST-2032,38.0,39993.37350788851,18.425424057722662,High School,Phoenix,285487.285539637
CUST-2033,22.0,46445.10058950297,0.0,High School,Los Angeles,241318.34464266975
CUST-2034,35.0,70278.1569931783,13.255361894124155,,New York,457345.47210848914
CUST-2035,45.0,63591.63563879196,24.87462637407792,High School,New York,445460.15529926453
CUST-2036,59.0,67012.60198547118,38.370351073659826,bachelor,Los Angeles,543569.291698338
CUST-2037,39.0,69783.74260295327,18.850889728368344,Bachelor,Phoenix,444017.95354576287
CUST-2038,38.0,72694.4293712354,17.44457971160171,PhD,Los Angeles,6906027.813978029
CUST-2039,23.0,82193.99683912446,4.557731626626786,Bachelor,Chicago,420974.28605968674
CUST-2040,,,0.0, high school ,New York,339789.27028017194
CUST-2041,22.0,55174.84690762915,0.0,Bachelor,Los Angeles,257807.92184006414
CUST-2042,58.0,1469029.4804810924,35.45468110945835,Master,N/A,514285.9920217978
CUST-2043,29.0,97997.6386979043,9.66038362372522,Bachelor,Houston,508326.35016981576
CUST-2044,43.0,57347.325072348525,23.800797176790127,High School,New York,434105.85017006675
CUST-2045,,40509.41390658717,42.90245063863701,Bachelor,Los Angeles,353481.2013607788
CUST-2046,51.0,82141.61338573946,32.36698733377985,Bachelor,?,573383.6827550683
CUST-2047,66.0,57592.376720928034,42.64391826524724,Master,Los Angeles,462677.5691659333
CUST-2048,31.0,16546.609079719274,13.334448223102275,MASTER,Houston,126661.10584630321
CUST-2049,43.0,76948.43354300843,25.046477243424516,Bachelor,Houston,515405.93592477305
CUST-2050,62.0,49293.436280921545,42.471243994491495,Bachelor,New York,460531.6469784809
CUST-2051,44.0,58189.33435391678,26.56359781754212,High School,UNKNOWN,438905.7656047816
CUST-2052,26.0,66639.6066113803,1.6867535846444524,Master,Chicago,363956.0391937841
CUST-2053,43.0,,20.951103727474695,MASTER,Los Angeles,465994.40740597504
CUST-2054,74.0,74189.03634278079,51.5293930786361,,Los Angeles,613406.938702034
CUST-2055,64.0,,44.442958647514686,,Chicago,456223.16818817914
CUST-2056,74.0,70262.11596352165,50.89971852079571,Bachelor,Chicago,588451.8368312682
CUST-2057,39.0,54809.06644832165,19.51499029867497,Bachelor,Los Angeles,394772.49812212144
CUST-2058,64.0,74776.20961775006,45.741072287993426,PhD,Los Angeles,550231.7770123526
CUST-2059,73.0,72307.34968026108,53.390405800168,,New York,578757.0763983943
CUST-2060,47.0,41291.225959108095,26.567502047323003,High School,Houston,328289.0225930078
CUST-2061,60.0,81719.64232350065,37.024253318198504,Bachelor,Los Angeles,516196.58044121513
CUST-2062,65.0,49280.731097719035,42.30629806774927,Master,New York,449634.1443534221
CUST-2063,34.0,76161.15596562291,15.499237810593334,Master,Houston,393069.6976783074
CUST-2064,,,23.558698007810666, high school ,UNKNOWN,439558.4350528681
CUST-2065,53.0,96763.67353590246,31.921960961244913,Bachelor,UNKNOWN,632334.6576986772
CUST-2066,18.0,55530.68035256296,0.0,Bachelor,Los Angeles,264966.1500704374
CUST-2067,25.0,53013.66407763605,0.0,Master,New York,317989.385104034
CUST-2068,66.0,59611.60788224535,42.85829516263112,Master,Los Angeles,459314.59847253526
CUST-2069,52.0,53936.40434331449,34.82283817427945,,New York,454963.8511085494
CUST-2070,69.0,75998.838038841,45.43908885799507,MASTER,UNKNOWN,598690.4641589428
CUST-2071,32.0,27673.78783126824,11.378959642442162,Bachelor,New York,163768.09296026637
CUST-2072,64.0,38926.35161707292,45.014887946390395,bachelor,New York,473983.1035920126
CUST-2073,73.0,38643.941568416136,49.49015466399541,Bachelor,Los Angeles,430274.56891225965
CUST-2074,39.0,79006.15183947151,18.369420949562166,PhD,Los Angeles,447198.8455724175
CUST-2075,31.0,94212.2674516385,11.87583107502131,MASTER,Houston,
CUST-2076,43.0,,22.024998643814502,Bachelor,Los Angeles,385674.11557157926
CUST-2077,45.0,56623.565536199785,29.736806111333536, high school ,New York,408331.2914371507
CUST-2078,40.0,,15.662801482243609,Master,New York,385859.2373404088
CUST-2079,31.0,83237.5660521638,12.117457059767759,MASTER,Los Angeles,449976.5145084414
CUST-2080,41.0,41452.937316188516,-999.0,PhD,New York,322832.0402513469
CUST-2081,19.0,,0.0,Bachelor,Chicago,310262.4626295495
CUST-2082,62.0,79503.95259564859,41.88261430339849,Bachelor,Chicago,528041.5266596023
CUST-2083,43.0,70021.8833987969,20.533687605780006,Bachelor,Chicago,437465.500720685
CUST-2084,31.0,,10.45799278491868,Bachelor,UNKNOWN,305749.382514311
CUST-2085,73.0,80020.92185134282,48.284197097203425,Bachelor,?,
CUST-2086,68.0,5935.3541400152535,48.206495001142784,Bachelor,UNKNOWN,248846.0728764311
CUST-2087,24.0,73557.50639061816,3.5963169319810513,Master,New York,
CUST-2088,20.0,,0.27732033728620475,High School,New York,274817.02406850556
CUST-2089,64.0,23387.342062870863,45.1162366501743,Bachelor,Los Angeles,312873.0318517418
CUST-2090,40.0,70224.05199049962,19.735239680419422,Bachelor,Phoenix,461745.3594613095
CUST-2091,63.0,87473.17090325916,42.29617883959655,PhD,N/A,604183.066416302
CUST-2092,60.0,57251.02970744616,37.23786332667741,,Phoenix,503173.0937151796
CUST-2093,64.0,79057.49094405878,41.5755584727019,Bachelor,New York,567356.5693364149
CUST-2094,62.0,,43.37346924035466,,UNKNOWN,617213.1263023748
CUST-2095,35.0,86298.28907168095,16.872670811411957,MASTER,Los Angeles,508641.2745166824
CUST-2096,55.0,,-999.0,High School,New York,589773.401784962
CUST-2097,52.0,,31.092005494506548,Master,Los Angeles,487031.2528267647
CUST-2098,68.0,61508.672778031854,45.19077125001247,PhD,New York,502415.34498358594
CUST-2099,32.0,27960.68376205663,13.34551369053489,Master,Los Angeles,212744.45469628446
CUST-2100,,55078.75023740103,22.330833647383557,PhD,Los Angeles,411401.3802915767
CUST-2101,,,54.8824348729275,,Los Angeles,418402.9174038358
CUST-2102,,103418.85434995627,31.243353845640524,PhD,Chicago,640691.9225854853
CUST-2103,,56482.283751353265,23.243984201963567,Bachelor,Phoenix,407024.81935333146
CUST-2104,27.0,62464.09613568972,6.462891845051145,Bachelor,Chicago,345813.3225205521
CUST-2105,56.0,,36.29297907545154,Master,Los Angeles,545259.250305835
CUST-2106,74.0,60872.048927449076,52.568664724904735,bachelor,Houston,540771.5811042719
CUST-2107,34.0,93901.02080861505,11.254077819092599,Master,UNKNOWN,502703.0410413969
CUST-2108,,47547.01276531096,36.76281505784714,High School,New York,423058.2412927743
CUST-2109,39.0,63892.14910474485,19.442270725091163, high school ,Los Angeles,406824.32852040906
CUST-2110,43.0,45150.588286039034,20.16745179887255,Bachelor,New York,
CUST-2111,61.0,,42.71088560221099,PhD,New York,383734.23178642895
CUST-2112,42.0,47764.61818189429,23.34039741839321,PhD,Chicago,331648.76674328785
CUST-2113,34.0,59259.26405903176,13.268592994495586, high school ,Phoenix,
CUST-2114,30.0,51413.9555096548,9.159195724752072, high school ,New York,290640.5364235625
CUST-2115,37.0,,17.108115542231815,,Houston,348333.1874422085
CUST-2116,42.0,31873.650726563323,19.276593859487484,Bachelor,Phoenix,183735.8009483546
CUST-2117,21.0,58337.888547426104,0.06006295832816434,High School,UNKNOWN,304090.65820747556
CUST-2118,27.0,29905.592519379956,1.6952329107816393,Bachelor,New York,181017.6604245603
CUST-2119,20.0,75201.11927379205,0.7529112910058711,High School,UNKNOWN,328642.0091241288
CUST-2120,58.0,61648.79505869006,33.87701355511628,MASTER,Los Angeles,473793.78790785413
CUST-2121,62.0,30848.97001070139,44.006839656858,Master,Chicago,375734.68381451856
CUST-2122,35.0,53815.81845900273,13.339759812067099,PhD,New York,
CUST-2123,64.0,,42.576666036137645,Master,New York,359740.22002913675
CUST-2124,53.0,66383.4902083836,30.744532187830988,Master,Chicago,504619.0377975802
CUST-2125,64.0,86809.00892046289,42.42392225215585,Bachelor,Los Angeles,595468.8892814296
CUST-2126,39.0,22496.55060708511,20.837062690296072,High School,New York,
CUST-2127,51.0,62300.52158294834,25.02438268692984,MASTER,New York,450452.3397011142
CUST-2128,64.0,56797.34408866719,45.55393077217637,MASTER,Chicago,466332.41357504914
CUST-2129,25.0,,4.676046962203416,Bachelor,?,398460.246575941
CUST-2130,57.0,64263.932564753784,33.58595670428557,bachelor,Houston,
CUST-2131,66.0,,42.849375213901524,High School,New York,378086.45630175696
CUST-2132,61.0,53618.92128666764,43.352786054416406,Bachelor,New York,492037.0520914481
CUST-2133,36.0,44079.48286393022,13.108986240114538,Bachelor,Los Angeles,272308.5075326236
CUST-2134,59.0,81520.14277197196,35.69329897880808,Bachelor,Los Angeles,
CUST-2135,58.0,60426.23297343885,39.27462908472946,MASTER,Los Angeles,466665.2889337452
CUST-2136,54.0,98023.81371506015,33.677105752571826,PhD,?,629944.3971086708
CUST-2137,23.0,58786.78372370759,0.1241488469272023,High School,N/A,297981.2130269132
CUST-2138,69.0,45831.86466179074,48.43324995080924,Bachelor,Chicago,468744.81394816533
CUST-2139,43.0,29725.712147743456,19.948494632719445,High School,New York,224623.9543997874
CUST-2140,51.0,23937.206474881095,32.20164279684521,Bachelor,Los Angeles,262262.6982667322
CUST-2141,73.0,28317.281139890205,54.12274192974627,Master,Phoenix,396396.0641107064
CUST-2142,62.0,,42.064012397643886,PhD,Los Angeles,560680.6181004328
CUST-2143,,70174.50046459868,2.723322122494033,Bachelor,New York,355609.9049978322
CUST-2144,54.0,,36.52237624973475,High School,Houston,345390.522157853
CUST-2145,74.0,77900.76628152232,52.99937265477645,,Chicago,621515.4454507877
CUST-2146,,50338.778966331214,26.636251749158397,PhD,Chicago,369341.7946600264
CUST-2147,70.0,62935.860239710986,49.898947825664614,Master,New York,
CUST-2148,39.0,92244.41256510849,22.17209409907423,Master,New York,
CUST-2149,38.0,77936.78631731065,14.970481013628296,Bachelor,Chicago,467718.12494280125
CUST-2150,23.0,54629.387041883354,1.2770744666120284,,New York,318528.7467777251
CUST-2151,23.0,42176.155491694255,2.8328920762029055,MASTER,Los Angeles,241783.39713339086
CUST-2152,72.0,16963.6919734139,-999.0,Bachelor,Los Angeles,366690.126754872
CUST-2153,65.0,45616.933615151596,42.03539283924537,High School,New York,404762.63634517614
CUST-2154,21.0,55777.39522344611,2.2437157124609417, high school ,UNKNOWN,278863.6629225396
CUST-2155,47.0,40256.409456976326,30.640081444034518,Bachelor,Houston,325466.5235333053
CUST-2156,28.0,,7.392262918047814,Bachelor,?,330224.77648770734
CUST-2157,47.0,61537.03765917537,24.191863420527998,PhD,New York,411018.3000983878
CUST-2158,48.0,55502.88036383843,23.90207894989305,,New York,411713.52191280696
CUST-2159,41.0,46999.948383530806,20.51595196244236,MASTER,Los Angeles,311272.5808224047
CUST-2160,72.0,63373.09343933455,53.20775468663251,Master,New York,553877.9588699351
CUST-2161,26.0,68838.81299138819,5.950335492990764,High School,N/A,383797.1127155255
CUST-2162,72.0,38192.01845114308,50.99519231816229,Bachelor,New York,381217.0906086155
CUST-2163,20.0,,0.0, high school ,Los Angeles,480024.69686041935
CUST-2164,68.0,58028.23735431476,44.81567273456382, high school ,Los Angeles,490495.289176111
CUST-2165,48.0,,28.669502652649765,Bachelor,Chicago,379078.97618108126
CUST-2166,,74164.28846513115,37.82754324277117,,New York,536674.2752858234
CUST-2167,54.0,,29.908540426618533,Bachelor,Los Angeles,7629743.485228415
CUST-2168,53.0,,35.17967795636137,Bachelor,New York,538773.9714319638
CUST-2169,,65742.48330403649,-999.0,High School,Phoenix,445565.3800166949
CUST-2170,48.0,47751.25250719124,29.799189290291586,Master,New York,394964.32843891176
CUST-2171,23.0,67230.07050412204,0.0,Bachelor,UNKNOWN,344482.2220441453
CUST-2172,19.0,37125.475853586766,0.0,Bachelor,Houston,206818.53218980663
CUST-2173,37.0,,15.702061380465405, high school ,New York,379767.59642533114
CUST-2174,45.0,,25.00556885379039,PhD,Houston,453913.2786343709
CUST-2175,28.0,55837.662854549206,10.592721645853928,Master,New York,288067.74732408905
CUST-2176,21.0,57429.24977122139,1.412157827630263,Bachelor,N/A,297659.38930878445
CUST-2177,,22363.019090047215,10.514637446375934, high school ,Los Angeles,181803.11402405976
CUST-2178,23.0,,0.0,High School,Los Angeles,275446.7684549283
CUST-2179,71.0,61856.89802282229,52.4600011454383,Bachelor,Los Angeles,521139.69760339276
CUST-2180,66.0,63197.12783994801,43.07058914849857,Bachelor,?,469007.0276653484
CUST-2181,47.0,39446.49718148084,-999.0,Bachelor,N/A,339700.6240477525
CUST-2182,73.0,,51.43123070078698,Bachelor,New York,654738.160085649
CUST-2183,55.0,42676.50303570998,37.1811641452357,Master,Chicago,423327.7413325933
CUST-2184,68.0,79389.14401053474,48.35786258011856,MASTER,Los Angeles,
CUST-2185,74.0,68543.8872374337,52.72600902111508,Master,UNKNOWN,606492.8637997148
CUST-2186,,47075.453803123935,0.0,High School,New York,299524.9012147357
CUST-2187,32.0,95506.21785219024,10.31818424530784,Master,Los Angeles,499288.41088271764
CUST-2188,28.0,36127.2633648704,7.8566333847504755,High School,Los Angeles,195869.02980883763
CUST-2189,25.0,78383.08347220003,4.154312992435433,High School,Chicago,
CUST-2190,43.0,80011.64636085957,20.81237718386259,Bachelor,New York,487339.66435974033
CUST-2191,68.0,46587.5958184671,-999.0,Master,New York,465745.089596369
CUST-2192,62.0,87849.30600128658,41.1571540594383,PhD,New York,597008.4709381533
CUST-2193,61.0,54999.06970802094,35.74253181117037,Bachelor,Chicago,485103.3724732889
CUST-2194,22.0,65773.87258559714,1.9163362295773974,Master,New York,306868.1274487177
CUST-2195,,65206.436775424416,0.040557550566386436,Master,Chicago,284570.509336789
CUST-2196,43.0,57313.82517058904,19.69333519358851,,New York,409159.97945559915
CUST-2197,71.0,76216.16546319565,46.62531130577858,Master,Phoenix,532483.1527215611
CUST-2198,21.0,75869.77441104426,0.0,High School,UNKNOWN,367810.7406278813
CUST-2199,-36.0,,12.289104993775421,Master,Los Angeles,281441.4656200912
CUST-2200,37.0,86086.80485756305,14.58195808473902,,Los Angeles,486335.4072892525
CUST-2201,50.0,26750.160239286517,32.90651827505314,Master,New York,266076.0846345425
CUST-2202,37.0,80650.92408683314,14.948240648209593,bachelor,New York,461838.94374070805
CUST-2203,66.0,,45.355500212536064,Master,New York,
CUST-2204,29.0,,8.800962773012657,PhD,Chicago,245732.158108498
CUST-2205,64.0,51783.7142409083,43.2621303724317,PhD,Los Angeles,475369.6797553729
CUST-2206,,37885.906630281286,0.0,Master,UNKNOWN,171508.8006270723
CUST-2207,43.0,55701.57939422529,19.60941247280151,Bachelor,Los Angeles,
CUST-2208,31.0,53839.31431628518,12.901855096558425,Bachelor,Chicago,333610.336822274
CUST-2209,55.0,75593.2106453868,37.61439328727577,Bachelor,Los Angeles,553682.4789261131
CUST-2210,54.0,86206.17492239217,29.634682611754627,bachelor,Los Angeles,542128.0999921375
CUST-2211,28.0,87913.67621579912,4.951942818227241,Bachelor,New York,484626.9248506661
CUST-2212,53.0,48756.63946843396,31.440379315245988,Bachelor,Los Angeles,386799.7053333642
CUST-2213,30.0,55815.562525109446,7.070924410179617,High School,Los Angeles,
CUST-2214,60.0,26331.236155581,40.01193110691173,Bachelor,Chicago,305198.7040911719
CUST-2215,20.0,,0.0,Master,UNKNOWN,202548.40335528983
CUST-2216,,79297.03266194915,33.330112135613206,Bachelor,Los Angeles,549032.1160469329
CUST-2217,23.0,92311.65647096463,4.381097188687193, high school ,New York,451955.57493021776
CUST-2218,67.0,35313.02256240156,46.42514806126443,bachelor,Los Angeles,377338.46852699085
CUST-2219,73.0,48150.71481694211,54.05397252663946,bachelor,Los Angeles,
CUST-2220,27.0,,8.211800848714617,,New York,350232.71121277596
CUST-2221,,65603.22317639213,0.0,High School,Houston,
CUST-2222,40.0,43807.92960156708,17.36756551091607,Bachelor,N/A,306297.00644974597
CUST-2223,,68481.2208892818,6.156286125939295,Bachelor,UNKNOWN,367510.04613676347
CUST-2224,61.0,50523.21305858168,41.72327224899589,Bachelor,New York,
CUST-2225,,59710.95458243442,0.0,Master,Phoenix,260421.13548661693
CUST-2226,30.0,,5.846007035618006,Master,Chicago,390110.5506583761
CUST-2227,57.0,60128.445396218754,34.39435111209831,Master,Los Angeles,440835.3235904619
CUST-2228,19.0,51272.28218946863,0.0,Bachelor,Los Angeles,285643.39263461926
CUST-2229,37.0,57807.803921483384,15.84866879134834,Master,Houston,387351.30162698386
CUST-2230,18.0,58232.740815893296,0.9450843535796163,High School,Los Angeles,309861.8033911446
CUST-2231,,52599.779402357446,30.228024115202004,Master,Los Angeles,453877.3743390294
CUST-2232,26.0,54824.07874665795,6.011178483671749,High School,Los Angeles,301664.6566173964
CUST-2233,34.0,,15.97822621665658,Bachelor,Chicago,529034.9721429902
CUST-2234,26.0,71218.38895882477,9.542899490845592,High School,?,373501.4243723474
CUST-2235,28.0,54090.39363941679,6.191205153632078,,UNKNOWN,365289.6346599899
CUST-2236,32.0,,11.9828589054404,Bachelor,Chicago,466265.3144331879
CUST-2237,,53323.6102048798,21.139520714397293,Bachelor,Chicago,365171.81892809574
CUST-2238,55.0,83462.49275173282,34.39096346310658,PhD,New York,570918.7635197473
CUST-2239,72.0,67392.84384396188,-999.0,High School,Chicago,597657.1660745128
CUST-2240,52.0,57853.95711991542,31.87195077900009,Master,New York,430280.1717562671
CUST-2241,,68954.33851620555,20.935507829560628,Bachelor,New York,427185.44504161424
CUST-2242,48.0,28582.476958630014,-999.0,bachelor,Los Angeles,307563.3070293829
CUST-2243,66.0,37464.6506218039,45.25235580732394,PhD,Los Angeles,405308.9763721811
CUST-2244,22.0,36121.49987201889,0.5550502064434693,Master,Chicago,201786.7612845469
CUST-2245,61.0,62858.86189527414,44.09372439143912,Master,New York,485789.2681263518
CUST-2246,67.0,94650.29998970183,44.6501319624189,Bachelor,Los Angeles,617434.94213183
CUST-2247,31.0,104626.00292385265,9.193848021869938,PhD,New York,550802.1174699243
CUST-2248,70.0,72761.02202881515,52.98310660440947,Master,N/A,613997.9699802515
CUST-2249,73.0,70016.88949888914,50.33587739030029, high school ,Chicago,569938.466189001
CUST-2250,28.0,23978.84531694522,5.899769434126922,Master,Chicago,203514.8502176059
CUST-2251,26.0,49146.52400531957,4.7059491531383,Master,Los Angeles,256679.2973479643
CUST-2252,51.0,44244.32496183522,31.6814689642591,Master,New York,344276.2578468878
CUST-2253,29.0,47583.04803497768,8.415605014706626,MASTER,N/A,281189.7735216161
CUST-2254,52.0,56637.12362830421,28.414749305695473,High School,New York,416046.4898606731
CUST-2255,52.0,50558.18844605745,29.93566287374562,Master,Los Angeles,414568.0549118759
CUST-2256,,20414.003792484247,0.0,High School,Chicago,
CUST-2257,57.0,74958.20512235067,35.84555790955391,Master,New York,564550.9526996122
CUST-2258,39.0,38545.139485203865,18.851687317259657,Master,Houston,337681.1136979027
CUST-2259,46.0,64784.93728222299,25.836411511775943,Bachelor,Los Angeles,437062.85163112276
CUST-2260,25.0,,0.44797649190319566,Master,New York,526754.1302578151
CUST-2261,28.0,41612.30816827153,9.127881975121712,,New York,230226.6059169555
CUST-2262,,9394.249545073406,37.50513769199325,MASTER,New York,268670.074558358
CUST-2263,54.0,54279.915562397786,35.769064095187815,Bachelor,Phoenix,458748.7225303401
CUST-2264,31.0,82019.19269997142,10.888396654581344, high school ,Chicago,469837.48911836237
CUST-2265,47.0,99166.94908441187,28.202645915471525,Master,New York,
CUST-2266,52.0,35409.00811095166,31.933090622900252,PhD,New York,259283.58483693242
CUST-2267,,1398679.6892946085,19.692451512405498,Master,Chicago,414737.10603720014
CUST-2268,54.0,50693.790864398936,34.04450127203556,Bachelor,Chicago,395607.6622637869
CUST-2269,22.0,57881.03291391729,0.8041695071141919,,Los Angeles,
CUST-2270,,112886.8669403407,19.544869440893763,Bachelor,Los Angeles,623681.584667891
CUST-2271,31.0,,11.778074244559784,PhD,New York,206092.80704008468
CUST-2272,,65074.79322989147,23.147488842008826,Master,Chicago,406163.73581641255
CUST-2273,21.0,69353.86343530867,0.0,High School,N/A,317122.3817526935
CUST-2274,42.0,,18.423384765072925,Bachelor,New York,468103.0989026293
CUST-2275,62.0,61959.66306941791,41.58543096428371,Bachelor,Chicago,524612.2570014799
CUST-2276,59.0,,38.29104239553648,Master,Los Angeles,484572.0493762913
CUST-2277,42.0,52167.02865156418,19.77175486998337,MASTER,Los Angeles,344193.4258811571
CUST-2278,35.0,65382.53882490215,14.28196539922412,High School,New York,378149.88053415087
CUST-2279,57.0,53136.15449005179,39.17725385608719,Master,Houston,450619.2946187301
CUST-2280,25.0,72431.43779712102,5.390804949100597,Master,Los Angeles,391020.1221475597
CUST-2281,56.0,52607.79327912732,32.717982980494526,Bachelor,Los Angeles,342772.6052164775
CUST-2282,57.0,,35.77698234571411, high school ,Los Angeles,522310.86283402925
CUST-2283,31.0,,8.390067038294879,PhD,New York,374945.74873933045
CUST-2284,49.0,82521.00501544337,27.224600167182878,Bachelor,New York,500263.659637002
CUST-2285,,58972.12552823027,46.172768668740716,Master,Chicago,481585.41476488754
CUST-2286,,24539.35063586237,33.04470883479199,Bachelor,New York,280804.8696712999
CUST-2287,50.0,85238.43001427983,26.48972925605321, high school ,Chicago,519142.0223460038
CUST-2288,40.0,41885.35398274762,18.744690636963618,Bachelor,Los Angeles,310316.33668192034
CUST-2289,32.0,46924.6732270236,9.87878472630538,PhD,Los Angeles,
CUST-2290,50.0,,-999.0,Bachelor,Los Angeles,332865.6011951536
CUST-2291,42.0,87488.76186341635,25.105944049003327,High School,Los Angeles,570497.1905367563
CUST-2292,34.0,17286.51572042609,15.177539308433344,High School,New York,151116.439483517
CUST-2293,50.0,122754.97067319987,28.24739855015001,PhD,Los Angeles,743225.2706324226
CUST-2294,64.0,81121.13618132104,43.0376380994812,PhD,Chicago,599041.4820041417
CUST-2295,72.0,64464.7782825832,48.65669130536487,bachelor,Chicago,498829.88332301256
CUST-2296,19.0,58902.119987674276,-999.0,Bachelor,New York,313617.1070918046
CUST-2297,31.0,,13.794577389546223,Bachelor,Los Angeles,380641.9163510065
CUST-2298,70.0,,49.31338745649305,Bachelor,New York,558454.5045173761
CUST-2299,57.0,,38.04706128837069, high school ,New York,533834.5139299174
CUST-2300,57.0,71112.08932006898,36.35057355786785,Master,New York,526421.9597530838
CUST-2301,68.0,61791.613625104976,44.32654912224814,High School,Phoenix,530731.7042290823
CUST-2302,56.0,56053.23159385348,34.17635326207269,PhD,New York,468224.92314725876
CUST-2303,68.0,56974.53432692977,47.263855933543915,Bachelor,New York,510380.3700912746
CUST-2304,23.0,56101.83439294638,1.0909045625131117,,New York,255840.116236139
CUST-2305,23.0,82675.40193734129,1.562693445129928,Bachelor,New York,399386.2526121458
CUST-2306,20.0,71871.13444561724,0.0,Master,Chicago,426996.3133869931
CUST-2307,24.0,1192.2273067143979,2.8382430042690774,Bachelor,New York,67992.02840256522
CUST-2308,68.0,73118.01553059522,47.104516980994966,Bachelor,New York,631576.8033509508
CUST-2309,25.0,,1.8787898672067982,bachelor,Chicago,
CUST-2310,59.0,59625.82487108205,36.56596770174413, high school ,Los Angeles,472559.16681399534
CUST-2311,69.0,52229.63093822228,45.43083146860006,Bachelor,Chicago,482361.0103723284
CUST-2312,32.0,82482.25439972027,12.9556310993724,Bachelor,Chicago,457122.53709993727
CUST-2313,64.0,78950.52924245715,38.788706116319354,Bachelor,New York,524198.38454385276
CUST-2314,46.0,44542.446643527815,27.30718068663385,PhD,Chicago,351813.73326748237
CUST-2315,50.0,68141.0457424907,31.772698794525688,High School,New York,507219.66603834013
CUST-2316,,,47.395638826034755,Bachelor,Los Angeles,413246.81049885845
CUST-2317,,32407.63670422139,20.7937258243454,Bachelor,Los Angeles,289014.3676185777
CUST-2318,56.0,47465.655508200696,34.27737887606542,High School,New York,421717.3625624293
CUST-2319,44.0,,22.87163167742236,PhD,Chicago,459488.29656390345
CUST-2320,53.0,79062.50090752174,29.978803560142172,Bachelor,Phoenix,513935.0931556828
CUST-2321,46.0,70261.70840194586,23.969563212383516,PhD,N/A,431638.59018397797
CUST-2322,55.0,74501.91573695994,37.0603903977267,Bachelor,Chicago,508385.6518422647
CUST-2323,74.0,70323.56574229916,54.32985432460348,,Los Angeles,558255.4767228302
CUST-2324,50.0,943407.3619108192,27.1508717712438,High School,New York,346208.06020921504
CUST-2325,54.0,68638.45089347882,29.804801660809137,High School,New York,514773.82602302806
CUST-2326,44.0,76008.19050455364,22.345965364780458,Master,Los Angeles,452187.8276375754
CUST-2327,72.0,75085.82659627148,50.573086441299125,MASTER,Los Angeles,600766.9594836363
CUST-2328,50.0,83778.26742949286,29.992398374726633,Master,UNKNOWN,529407.6797151238
CUST-2329,,74166.07694402128,0.0,High School,Los Angeles,394718.9946740192
CUST-2330,39.0,67028.96415083166,19.022999150723724,Master,Los Angeles,449978.3935460041
CUST-2331,,,1.8703080801204583,bachelor,Los Angeles,
CUST-2332,27.0,59469.5748150188,7.631002044888525,MASTER,Houston,338659.45662981906
CUST-2333,22.0,,0.9038229853384548,Bachelor,Chicago,220566.26192449834
CUST-2334,27.0,,5.633699057893411,MASTER,Chicago,282928.2028139602
CUST-2335,50.0,45101.94710387102,-999.0,High School,Los Angeles,411406.9451903953
CUST-2336,71.0,46496.43450051237,52.36128182490429,High School,Houston,453825.9752832047
CUST-2337,55.0,57109.62658568964,32.7453731080974,,New York,454320.5976357166
